# using minimal fraction of valid points 30.00
# tas [K] from GISS-E2-R model output prepared for CMIP5 historical
# cutting out region lon=    0.000  360.000, lat=  -90.000   90.000
 1916   285.4685       286.0422       286.7964       287.6861       288.5989       288.9685       289.4959       289.4178       288.7122       287.6625       286.5424       285.5943    
 1917   285.5764       285.9779       286.6546       287.6953       288.6415       289.2727       289.5012       289.4291       288.7412       287.6946       286.3103       285.6019    
 1918   285.4915       285.8776       286.6583       287.7826       288.5711       289.2063       289.4968       289.4639       288.9004       287.7663       286.5685       285.8272    
 1919   285.7104       286.1480       286.8575       287.7679       288.7147       289.2641       289.5280       289.4202       288.7445       287.7481       286.5466       285.8450    
 1920   285.7542       286.0166       286.8786       287.6703       288.6425       289.1118       289.4364       289.3848       288.7267       287.6938       286.5353       285.8818    
 1921   285.8175       286.1542       286.8418       287.8481       288.5933       289.2643       289.3846       289.3614       288.7072       287.6401       286.3453       285.5923    
 1922   285.5970       285.9026       286.7649       287.6367       288.4316       289.0154       289.2255       289.2811       288.7014       287.5698       286.3847       285.6912    
 1923   285.5526       285.9452       286.6937       287.7713       288.6360       289.1082       289.4514       289.3536       288.7891       287.7536       286.5977       285.7068    
 1924   285.5673       285.8886       286.7415       287.7370       288.5831       289.1178       289.4811       289.3768       288.6733       287.6778       286.6539       285.9423    
 1925   285.7783       286.0826       286.8771       287.8014       288.7277       289.3235       289.5618       289.4253       288.8720       287.7791       286.5095       285.8509    
 1926   285.7378       285.9618       286.6048       287.6870       288.6085       289.1989       289.4227       289.3982       288.7512       287.7213       286.5605       285.7517    
 1927   285.7668       286.0856       286.9729       287.7733       288.5735       289.1409       289.3801       289.3404       288.7577       287.7603       286.5664       285.8192    
 1928   285.7614       286.1702       287.0581       287.8613       288.6600       289.2617       289.5661       289.3960       288.8684       287.8446       286.6571       285.8867    
 1929   285.6392       286.1030       286.8479       287.7494       288.5958       289.1027       289.4805       289.4141       288.7383       287.7845       286.6487       285.9114    
 1930   285.7524       286.1821       286.9997       288.0622       288.7833       289.1573       289.4578       289.3626       288.7924       287.7689       286.7184       285.9817    
 1931   285.7997       286.1414       286.8270       287.8481       288.5954       289.1894       289.6115       289.4625       288.8347       287.7510       286.5342       285.7220    
