# using minimal fraction of valid points 30.00
# tas [K] from EC-Earth 2.3 experiment for CMIP5 historical
# cutting out region lon=   -0.563  359.438, lat=  -89.698   89.698
 1925   284.0828       284.4428       285.1155       285.9668       286.7475       287.4346       287.7701       287.4956       286.8234       285.8434       284.6973       284.1675    
 1926   283.9635       284.3955       285.0977       286.0760       286.7941       287.4623       287.8424       287.6094       286.8716       285.9064       284.7165       284.2645    
 1927   284.2006       284.4490       285.2921       286.0311       286.7355       287.3871       287.7720       287.5921       286.8904       285.7519       284.7194       284.0416    
 1928   284.0565       284.4637       285.1550       286.1010       286.8406       287.5016       287.9208       287.6153       286.8659       285.8670       284.8895       284.2659    
 1929   284.0917       284.6590       285.1184       285.9351       286.8549       287.4841       287.7612       287.5496       286.8429       285.9022       284.9921       284.2241    
 1930   284.1096       284.2538       285.2754       286.0963       286.7964       287.4335       287.7317       287.6373       286.9216       285.9785       284.9616       284.2064    
 1931   284.1957       284.3581       285.0017       285.9842       286.9152       287.5055       287.9500       287.5320       286.9517       285.7869       284.8053       284.1806    
 1932   284.3001       284.4635       285.0321       285.9391       286.7755       287.5071       287.8202       287.5400       286.7443       285.8186       284.7878       284.1859    
 1933   284.1830       284.5428       285.2267       286.0446       286.8488       287.3971       287.6842       287.4572       286.8520       285.7631       284.9802       284.2642    
 1934   284.2885       284.4471       285.1850       286.0627       286.7190       287.5094       287.8282       287.7170       286.8157       285.6703       284.5818       283.9757    
 1935   284.0297       284.7152       285.2742       285.9571       286.8887       287.5147       287.8512       287.5919       286.7442       285.8563       284.8158       284.2758    
 1936   284.1045       284.7120       285.1891       285.8046       286.7743       287.3559       287.6536       287.4409       286.7595       285.7515       284.7025       284.2469    
 1937   284.0951       284.4101       285.1714       286.0349       286.8554       287.5096       287.7273       287.5753       286.7659       285.5945       284.9685       284.4920    
 1938   284.2726       284.5858       285.2647       286.0563       286.8323       287.3912       287.6982       287.5458       286.7884       285.7968       284.7852       284.0378    
 1939   284.0761       284.5071       285.0071       285.9047       286.7863       287.4341       287.8290       287.6126       286.8246       285.9510       284.9939       284.2618    
 1940   284.3229       284.6395       285.2705       286.0564       286.8265       287.8032       287.9948       287.6512       287.1389       285.9199       284.8858       284.2055    
 1941   284.2982       284.7626       285.1732       285.9896       286.8784       287.5042       287.8310       287.5594       286.9498       285.8810       284.8649       284.1251    
 1942   284.2848       284.5237       285.2292       286.0442       286.7498       287.4771       287.8125       287.6093       286.9287       285.8385       284.9052       284.0866    
 1943   284.2364       284.5259       285.1500       286.2316       286.9879       287.6035       287.9835       287.5240       286.8657       285.8650       284.9171       284.2454    
 1944   284.1821       284.4794       285.0257       286.0001       286.7353       287.3567       287.7587       287.6417       286.7474       285.8298       284.9102       284.2667    
 1945   284.0633       284.5693       285.1738       285.9602       286.7756       287.4785       287.7372       287.4932       286.7802       285.8943       284.9091       284.2393    
 1946   284.0137       284.3748       285.0258       285.9393       286.7270       287.5178       287.8808       287.4827       286.8440       285.7844       284.5904       283.8674    
 1947   283.9152       284.5143       285.3057       285.8926       286.7617       287.3910       287.8910       287.6138       286.8400       285.7639       284.7674       284.3593    
 1948   284.0782       284.5694       285.2257       285.9276       286.7823       287.5403       287.8428       287.6131       286.8933       285.8531       284.7334       284.1573    
 1949   284.1010       284.4438       284.9671       285.8762       286.6796       287.4374       287.6966       287.4375       286.7214       285.7282       284.8490       284.3478    
 1950   284.0456       284.3398       285.2562       285.8251       286.7625       287.4590       287.7205       287.5724       286.9123       285.8341       284.8370       284.3563    
 1951   284.3159       284.6270       285.2316       286.1313       286.9739       287.6995       287.9689       287.6551       286.8228       285.6665       284.7145       284.2847    
 1952   284.1132       284.4918       285.2102       285.9785       286.8404       287.4294       287.7733       287.5643       286.8370       285.8094       284.9930       284.2769    
 1953   284.1621       284.4013       285.0965       286.0279       286.9158       287.5515       287.8200       287.5069       286.7342       285.7518       284.6175       283.8913    
 1954   284.0877       284.6399       285.2739       285.8385       286.6879       287.4311       287.8232       287.5420       286.9489       285.9213       284.7509       284.2300    
