Datetime,NVIDIA,VanEck_Semiconductor_ETF,MACD,Cardano,Invesco_QQQ,Meta,S&P_500,NASDAQ_100,SPDR_Industrials,Dow_Jones,BTC,ARK_NextGen_Internet_ETF,HMA_10,SMA_50,EMA_100,TRON,KAMA_20,MicroStrategy,ETH,Silver,SPDR_Tech,Gold,SPDR_Consumer_Discretionary,Google,TEMA_20,SPDR_Financials,VIX,EUR/USD,Amazon,OBV,Chainlink,Dogecoin,ATR,day
2024-04-08 05:00:00,87.94549751281738,222.58250045776367,111.254780912539,0.5812994837760925,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69648.599609375,80.1500015258789,69410.62050505051,68840.8224,68423.18576222738,0.1210962478071451,69309.87589027843,145.2259979248047,3420.3731689453125,27.92500066757202,206.50374603271484,2355.6000366210938,178.88000106811523,152.4862518310547,69354.72422330373,41.55000019073486,16.295000076293945,1.0838347673416138,184.97750091552737,226317951488.0,17.616448402404785,0.1983372047543525,336.2992452162979,8
2024-04-08 06:00:00,87.94549751281738,222.58250045776367,130.91318509040866,0.5840985029935837,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,69756.548828125,80.1500015258789,69494.59182828284,68879.102,68448.50861842089,0.1214005202054977,69316.60240267347,145.2259979248047,3427.5587158203125,27.923749446868896,206.50374603271484,2355.7000122070312,178.88000106811523,152.4862518310547,69437.10831997776,41.55000019073486,16.197500705718994,1.0835703909397123,184.97750091552737,226514610688.0,17.66956377029419,0.2007253132760524,341.3297678794194,8
2024-04-08 07:00:00,87.94549751281738,222.58250045776367,151.1837574794481,0.5843211263418198,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,70503.623046875,80.1500015258789,69618.3724848485,68920.191,68475.07854676899,0.1213350426405668,69325.63330790024,145.2259979248047,3428.5057373046875,27.93125057220459,206.50374603271484,2358.75,178.88000106811523,152.4862518310547,69526.90205550595,41.55000019073486,16.09999990463257,1.0837171971797943,184.97750091552737,226712838656.0,17.678190231323242,0.2016180343925953,326.32574428088947,8
2024-04-08 08:00:00,87.94549751281738,222.58250045776367,238.42294160215533,0.5923841744661331,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,71654.373046875,80.1500015258789,69969.92971717172,68973.3888,68519.10926861514,0.1214893516153097,69403.26326623489,145.2259979248047,3463.9270629882812,27.779999256134033,206.50374603271484,2357.324951171875,178.88000106811523,152.4862518310547,69835.06458218758,41.55000019073486,15.929999828338625,1.0836878716945648,184.97750091552737,228569657856.0,17.8925461769104,0.2051520310342311,376.97435183225457,8
2024-04-08 09:00:00,87.94549751281738,222.58250045776367,402.4115174350299,0.6040445119142532,440.6550064086914,526.6100158691406,5204.9049072265625,18108.5751953125,125.67499923706056,38916.6025390625,72097.888671875,80.1500015258789,70681.04376767679,69050.5604,68587.40413458315,0.1218596491962671,69687.05270370415,145.2259979248047,3570.84814453125,27.737500190734863,206.50374603271484,2348.5750122070312,178.88000106811523,152.4862518310547,70414.6379722281,41.55000019073486,15.989999771118164,1.0835704505443573,184.97750091552737,231819590144.0,18.2193603515625,0.2071257643401622,446.41368384423646,8
2024-04-08 10:00:00,87.8077507019043,223.97999572753903,641.1366319458903,0.6080957055091858,441.06500244140625,526.8399810791016,5209.83740234375,18122.4853515625,125.70499801635742,38957.5419921875,72167.484375,81.58249855041504,71522.52874747476,69134.665,68658.88623092804,0.1220283899456262,69984.75819138213,153.32450103759766,3609.941528320313,27.66125011444092,206.49874877929688,2347.999938964844,180.45499801635745,154.32925415039062,70944.37417059942,41.68625068664551,15.68750023841858,1.0828959345817566,186.4146499633789,234738502144.0,18.46632719039917,0.2068474851548671,482.50772516416305,8
2024-04-08 11:00:00,87.68274879455566,224.19499588012695,783.7871859650331,0.6083146929740906,441.74000549316406,525.1874847412109,5214.4425048828125,18149.7822265625,125.71750259399414,38960.966796875,72367.826171875,81.91374969482422,72250.10258585859,69220.90179999999,68731.46234516709,0.1224893908947706,70253.4830227371,151.87350463867188,3617.9946899414062,27.648749828338623,206.75,2345.1500244140625,180.9175033569336,154.93875122070312,71404.0339113701,41.74000072479248,15.559999704360962,1.0829544365406036,186.64749908447263,236234273280.0,18.57848739624023,0.2070285305380821,483.0619862384875,8
2024-04-08 12:00:00,87.1096248626709,222.96750259399417,852.0844031374581,0.6084764450788498,440.4192962646485,521.8399963378906,5204.43994140625,18095.68798828125,125.55374908447266,38905.5419921875,72309.1328125,81.74004936218262,72733.23928282828,69313.1418,68804.18586308457,0.1229255590587854,70514.3208476409,153.67950057983398,3627.197021484375,27.81750011444092,205.99750137329104,2347.1499633789062,180.65625,154.35557556152344,71791.98825393374,41.7237491607666,15.480000257492064,1.0834237039089205,185.3625030517578,237553093120.0,18.592817783355713,0.2068922966718673,466.63368488165503,8
2024-04-08 13:00:00,87.22575187683105,223.34249877929688,838.9721314895141,0.6056640446186066,440.8212432861328,521.4017181396484,5209.0899658203125,18109.74755859375,125.70999908447266,38932.1494140625,71970.0546875,81.77924919128418,72885.64852525252,69399.8988,68871.03406381556,0.1232159417122602,70649.18710014492,151.4000015258789,3643.942321777344,27.8125,206.24247360229492,2347.125,180.80500411987305,154.64125442504883,72040.6691122971,41.779398918151855,15.43750023841858,1.082925111055374,185.4537467956543,235931474432.0,18.512163639068604,0.205423854291439,473.70535201530464,8
2024-04-08 14:00:00,87.1567497253418,223.36000061035156,759.559535518114,0.6067925542593002,440.8771514892578,520.8803253173828,5209.5301513671875,18115.759765625,125.76375007629396,38937.609375,71684.853515625,81.81929969787598,72731.89581818182,69485.42180000001,68931.89101304693,0.1232500411570072,70758.35729628154,152.75800323486328,3635.66259765625,27.889999866485596,206.29000091552737,2354.5499877929688,180.76749801635745,154.5400047302246,72171.23254882678,41.78125095367432,15.335000276565552,1.0834239423274994,185.25675201416016,234413949440.0,18.46361303329468,0.2037110142409801,481.00176079380856,8
